ProductID;Title;Category;Stock;Available;LOT;Pcs;AgeInDays;COGS;Excise;CPU;Total;GrandTotal
2100007099;A.H. Riise 1888 Copenhagen Gold Medal Rum;;6;6;24/01/2022;6;9;18,95;3,696;0,7872;23,4332;140,6
1007337;A.H. Riise XO Christmas Rum 2013;;3;3;28/12/2021;3;36;24,5;3,696;0,3704;28,5664;85,7
1019922;A.H. Riise XO King Haakon Royal Reserve Rum;;4;4;26/10/2021;4;99;25,2;3,8808;0,4837;29,5645;118,26
1016525;Aberlour 12 Year Old Double Cask Matured;;5;5;12/11/2021;3;82;22,51;3,696;0,597;26,803;134,02
1005077;Aberlour 16 Year Old;;5;5;20/12/2021;6;44;22,51;3,696;0,597;26,803;134,02
1023442;Aberlour 18 Year Old Double Cask Matured (500ml);;2;2;28/12/2021;2;36;41;3,9732;0,3704;45,3436;90,69
1021582;Ableforth's Bathtub Gin;;10;10;01/06/2021;1;246;47,795;2,838;0,4428;51,0758;510,76
2100007344;Adamus Vinica 20 Year Old Gin;;10;10;14/12/2021;3;50;47,795;2,838;0,4428;51,0758;510,76
2100007408;Aerstone 10 Year Old Land Cask Whisky;;10;10;28/12/2021;6;36;47,795;2,838;0,4428;51,0758;510,76
2100007407;Aerstone 10 Year Old Sea Cask Whisky;;3;3;26/10/2021;3;99;14,6;4,0009;0,4837;19,0846;57,25
1022807;Aivy Blue Triple Grain Vodka;;1;1;14/12/2021;1;50;42,5;3,8438;0,5145;46,8583;46,86
1018148;Akashi White Oak Blended Japanese Whisky;;6;6;22/12/2021;6;42;14,5;3,696;0,8636;19,0596;114,36
1024471;Akori Cherry Blossom Gin;;5;5;22/12/2021;5;42;14,5;3,696;0,8636;19,0596;95,3
1007930;Alipus San Andres Mezcal;;9;9;31/05/2021;9;247;12,6005;3,696;0;16,2965;146,67
2100006965;Amaro Nonino Quintessentia Liqueur;;11;11;28/12/2021;12;36;14,85;2,64;0,4322;17,9222;197,14
1006483;Amrut Fusion Single Malt Whisky;;1;1;26/08/2021;1;160;13,2;3,696;0,3795;17,2755;17,28
1023087;Amrut Two Indies Rum;;9;9;12/07/2021;9;205;38,34;4,352;0;42,692;384,23
1005321;anCnoc 12 Year Old;;2;2;19/10/2021;2;106;12,4;3,234;0,4423;16,0763;32,15
1019899;Angostura 1824 Premium Rum;;1;1;16/08/2021;1;170;23,95;4,62;0,327;28,897;28,9
2100006673;Angostura 7 Year Old Dark Rum;;9;9;02/12/2021;3;62;12,02;3,9547;0,5678;16,5425;148,88
1012718;Ararat Akhtamar 10 Year Old;;9;9;20/12/2021;6;44;12,02;3,9547;0,5678;16,5425;148,88
2100005928;Ararat Vaspurakan 15 Year Old;;8;8;06/09/2021;2;149;16,4667;3,696;0,5137;20,6764;165,41
1004635;Ardbeg 10 Year Old;;8;8;28/12/2021;6;36;16,4667;3,696;0,5137;20,6764;165,41
1023011;Ardbeg 1975 Gordon and MacPhail;;2;2;06/09/2021;2;149;31,8;3,696;0,8004;36,2964;72,59
1021949;Ardbeg 21 Year Old Committee Only Edition 2016 (Tasting sample);;6;6;02/12/2021;6;62;11,87;3,696;0,5241;16,0901;96,54
1023720;Ardbeg 5 Year Old Wee Beastie;;2;2;14/12/2021;3;50;18,7871;3,696;0,4489;22,932;45,86
1022418;Ardbeg An Oa;;4;4;23/11/2021;1;71;32,9;3,696;0,3976;36,9936;147,97
1005225;Ardbeg Corryvreckan;;4;4;28/12/2021;3;36;32,9;3,696;0,3976;36,9936;147,97
1021623;Ardbeg Galileo (Tasting sample);;11;11;26/10/2021;3;99;27,0429;4,2504;0,6202;31,9135;351,05
1024029;Ardbeg Traigh Bhan 19 Year Old 2020 Edition;;11;11;22/11/2021;6;72;27,0429;4,2504;0,6202;31,9135;351,05
1004346;Ardbeg Uigeadail;;11;11;07/12/2021;6;57;27,0429;4,2504;0,6202;31,9135;351,05
1021948;Ardbeg Uigeadail (Tasting sample);;2;2;12/03/2021;1;327;905,6446;3,696;0;909,3406;1.818,68
1007363;Ardmore Legacy;;2;2;23/06/2021;1;224;905,6446;3,696;0;909,3406;1.818,68
1023805;Arehucas Añejo Reserva Especial 18 Year Old Rum;;1;1;10/04/2017;1;1759;30,8012;0,2733;0;31,0745;31,07
2100007404;Arehucas Club 7 Year Old Rum;;6;6;24/01/2022;6;9;24,7;4,3798;0,7872;29,867;179,2
1024363;Arran Quarter Cask The Bothy;;4;4;07/12/2021;4;57;29,1994;4,3058;0,6319;34,1371;136,55
1000039;Auchentoshan 12 Year Old Whisky;;3;3;14/12/2021;3;50;46,9967;5,276;0,5848;52,8575;158,57
1007397;Auchentoshan American Oak;;1;1;07/11/2016;1;1913;11,0121;0,2911;3,9173;15,2205;15,22
1006281;Auchroisk 10 YO Flora and Fauna;;1;1;25/03/2021;1;314;352,29;4,2689;0;356,5589;356,56
1022392;Aultmore 18 Year Old;;2;2;22/12/2021;2;42;42,25;5,0081;0,8636;48,1217;96,24
2100006959;Averna Amaro;;7;7;10/04/2017;7;1759;2,43;0,3219;0;2,7519;19,26
1024205;Bacoo 11 Year Old Rum;;3;3;12/11/2021;3;82;11,7743;3,696;0,4519;15,9222;47,77
1004173;Bain's Cape Mountain Single Grain Whisky;;1;1;03/01/2022;1;30;27,11;3,696;0,7075;31,5135;31,51
1023179;Ballantine's 17 Year Old 40%;;6;6;22/12/2021;6;42;6,99;3,696;0,8636;11,5496;69,3
1016490;Balvenie Tun 1509 Batch #1 (Tasting sample);;3;3;28/12/2021;3;36;22,85;5,1929;0,3704;28,4133;85,24
1021048;Barbancourt 15 Year Old Reserve du Domaine Rhum;;6;6;06/09/2021;4;149;16,1741;3,696;0,7307;20,6008;123,6
1008438;Barsol Pisco Quebranta;;6;6;22/11/2021;6;72;16,1741;3,696;0,7307;20,6008;123,6
1022335;Basil Hayden's Bourbon;;10;10;28/12/2021;10;36;14,5;3,696;0,3704;18,5664;185,66
1011680;BenRiach 10 Year Old;;3;3;19/04/2021;4;289;32,9;3,9732;0,5867;37,4599;112,38
1006632;Benromach 10 Year Old;;2;2;28/12/2021;2;36;79,5;4,2504;0,3704;84,1208;168,24
1023548;Benromach 2009 Peat Smoke;;5;5;22/12/2021;5;42;5,35;2,6796;0,8636;8,8932;44,47
1005740;Benromach Contrasts: Organic;;10;10;03/01/2022;11;30;13;3,696;0,6725;17,3685;173,69
1023616;Bepi Tosolini Smoked Grappa;;22;22;24/01/2022;22;9;8,9;3,696;0,7872;13,3832;294,43
1022260;Bib & Tucker 6 Year Old Small Batch Bourbon;;6;6;22/07/2020;3;560;42,3;3,696;0,7872;46,7832;280,7
1003740;Big Peat;;6;6;03/11/2020;6;456;42,3;3,696;0,7872;46,7832;280,7
1021884;Black Tomato Gin;;6;6;24/01/2022;6;9;42,3;3,696;0,7872;46,7832;280,7
2100006787;Bladnoch 11 Year Old Scotch Whisky 2020 Release;;1;1;07/11/2016;1;1913;15,9486;0,2798;16,0573;32,2857;32,29
1023630;Blanton's Single Barrel Dumped 2019 46.5%;;1;1;20/12/2021;1;44;41,3129;3,9732;0,6419;45,928;45,93
1023628;Blanton's Single Barrel Dumped 2019 64.6%;;6;6;06/09/2021;6;149;8,7;3,8161;0,762;13,2781;79,67
1023629;Blanton's Single Barrel Dumped 2019 64.8%;;8;8;16/12/2020;1;413;22,3032;3,696;0,7468;26,746;213,97
1007411;Bloom London Dry Gin;;8;8;31/03/2021;1;308;22,3032;3,696;0,7468;26,746;213,97
1023604;Bordiga Gin Premium Smoke;;8;8;24/01/2022;7;9;22,3032;3,696;0,7468;26,746;213,97
1022400;Bowmore 15 Year Old;;6;6;28/12/2021;6;36;18,95;3,9732;0,3704;23,2936;139,76
1024052;Bowmore 1991 Antique Lions 25 Year Old The Butterflies Series;;9;9;07/12/2021;3;57;20,9233;3,9732;0,739;25,6355;230,72
2100006261;Bowsaw Extra American Small Batch Bourbon;;9;9;24/01/2022;6;9;20,9233;3,9732;0,739;25,6355;230,72
2100001638;Brenne Estate Cask;;1;1;12/11/2021;1;82;29,1354;4,2504;0,8087;34,1945;34,19
1024459;Broken Bones Ljubljana Dragon Gin;;3;3;20/04/2021;3;288;22,79;4,2504;0,6732;27,7136;83,14
1024458;Broken Bones Navy Strength Gin;;3;3;23/12/2021;3;41;28,291;2,64;0;30,931;92,79
1024461;Broken Bones Old Tom Gin;;5;5;12/03/2021;2;327;34,8044;4,2504;0,7176;39,7724;198,86
2100007352;Broken Bones Old Tom Gin;;5;5;24/01/2022;6;9;34,8044;4,2504;0,7176;39,7724;198,86
1024460;Broken Bones Sloe Gin;;6;6;22/12/2021;6;42;30,77;4,2504;0,8636;35,884;215,3
1023685;Brora 1975 20 Year Old Rare Malt (200ml);;10;10;30/06/2021;10;217;13;2,7918;0,1082;15,9;159
1009724;Brora 1977 24 Year Old Rare Malt;;4;4;19/10/2021;1;106;37,42;4,3151;0,6696;42,4047;169,62
1024446;Brora 1981 Douglas Laing 21 Year Old;;4;4;03/01/2022;3;30;37,42;4,3151;0,6696;42,4047;169,62
1022194;Bruichladdich Black Art Edition 04.1 (Tasting Sample);;1;1;20/03/2020;1;684;435,8944;4,2966;0;440,191;440,19
2100006196;Bruichladdich Octomore 1.1;;1;1;20/03/2020;1;684;583,4279;5,969;0;589,3969;589,4
1022195;Bruichladdich Octomore 6.3 (Tasting Sample);;1;1;20/03/2020;1;684;435,8944;5,9875;0;441,8819;441,88
1007264;Bruichladdich The Classic Laddie Scottish Barley;;6;6;16/08/2021;6;170;11,95;3,696;0,29;15,936;95,62
1022838;Buffalo Trace 80 Proof Bourbon;;2;2;25/02/2021;2;342;28,291;3,8808;0;32,1718;64,34
1003447;Bulldog Gin;;5;5;26/10/2021;5;99;37,79;3,9732;0,4837;42,2469;211,23
1004107;Bulleit 10 Year Old Bourbon Whiskey;;1;1;16/10/2020;1;474;789,43;4,4999;0;793,9299;793,93
1023441;Bulleit Straight Bourbon Whiskey (45%);;6;6;23/11/2021;6;71;16;3,696;0,4789;20,1749;121,05
1022563;Bulleit Straight Rye Mash Whiskey;;5;5;22/10/2021;5;103;19;3,8318;1,5119;22,5485;112,74
1022018;Bumbu The Original Rum;;2;2;;;;24,5625;2,97;0;27,5325;55,07
1021565;Bunnahabhain Eirigh Na Greine;;2;2;;;;27,63;3,762;0;31,392;62,78
1005241;Bushmills 10 Year Old Single Malt;;3;3;;;;24,5625;2,838;0;27,4005;82,2
2100005927;Bushmills Black Bush (1L);;3;3;;;;14,2905;2,838;0;17,1285;51,39
2100006198;Cadenhead's Bruichladdich 25 Year Old 1968;;3;3;;;;30,705;2,178;0;32,883;98,65
2100006490;Cambridge Distillery Curator's Gin;;1;1;18/06/2020;1;594;993,379;3,3383;0;996,7173;996,72
1007286;Cambridge Distillery Japanese Gin;;1;1;16/10/2020;1;474;1.578,86;5,1836;0;1.584,04;1.584,04
2100006044;Cambridge Distillery Three Seasons Gin;;1;1;12/03/2021;1;327;729,09;4,95;0;734,04;734,04
1023899;Cambridge Distillery Truffle Gin;;6;6;05/09/2017;6;1611;11,3059;0,2923;0;11,5982;69,59
1023888;Cantarelle Gin De Provence;;1;1;23/06/2021;1;224;882,4702;5,8674;0;888,3376;888,34
1004884;Caol Ila 12 Year Old;;6;6;05/09/2017;6;1611;10,0041;0,3802;0;10,3843;62,31
1021500;Caol Ila Distillers Edition;;80;80;29/06/2021;80;218;24,6314;4,62;0,6688;29,9202;2.393,62
2100006224;Caorunn Small Batch Gin (1L);;15;15;22/12/2021;18;42;9,9879;3,696;0,7506;14,4345;216,52
1012129;Cardenal Mendoza Carta Real;;8;8;01/03/2021;2;338;10;3,696;0,5016;14,1976;113,58
1004263;Cardhu 12 Year Old;;8;8;02/04/2021;6;306;10;3,696;0,5016;14,1976;113,58
1013487;Cardhu 15 Year Old;;1;1;23/11/2021;1;71;18,75;4,2134;0,4789;23,4423;23,44
1011871;Carlos I PX Gran Reserva Brandy de Jerez;;21;21;14/12/2021;21;50;11,325;4,158;0,5673;16,0503;337,06
2100007270;Carlos I. Amontillado;;2;2;28/12/2021;2;36;15,95;4,158;0,3704;20,4784;40,96
1024167;Chapter 7 Monologue 22 Year Old Auchentoshan 1998;;5;5;28/12/2021;5;36;17,35;3,234;0,428;21,012;105,06
1024168;Chapter 7 Monologue 24 Year Old Ledaig 1995;;1;1;16/08/2021;1;170;29;6,1116;0,2837;35,3953;35,4
2100004464;Chapter 7 Monologue 9 Year Old Caol Ila 2011 Scotch Whisky;;13;13;14/12/2021;14;50;13,9997;3,696;0,5146;18,2103;236,73
2100007325;Chapter 7 Monologue Glen Elgin 2007 Scotch Whisky;;1;1;06/10/2021;1;119;12,75;5,28;0,5122;18,5422;18,54
1024439;Chapter 7 Prologue Blended Malt Scotch Whisky;;1;1;23/06/2021;1;224;751,7338;4,62;0;756,3538;756,35
2100007582;Chateau de Montifaud VSOP Cognac;;7;7;04/08/2021;7;182;20,8081;2,64;1,6296;25,0777;175,54
2100007584;Chateau de Montifaud XO Cognac;;278;278;04/08/2021;272;182;28,9116;3,8808;1,6228;34,4152;9.567,43
1007529;Chateau du Breuil Calvados VSOP;;44;44;04/08/2021;44;182;49,7331;3,8808;1,6296;55,2435;2.430,71
1021943;Chichibu 2009 Original Quarter Cask No.388;;50;50;04/08/2021;50;182;41,8743;3,8808;1,6296;47,3847;2.369,24
1021933;Chivas Brothers Cask Strength Edition The Glenlivet 18 Year Old (Tasting sample);;14;14;27/10/2020;14;463;7,7143;3,696;1,7928;13,2031;184,84
1022225;Chivas Regal Mizunara;;2;2;15/12/2021;2;49;28,97;3,9732;0,981;33,9242;67,85
2100007266;Cles Des Ducs XO;;2;2;03/01/2022;1;30;28,97;3,9732;0,981;33,9242;67,85
2100007230;Código 1530 Añejo Tequila;;5;5;28/12/2021;5;36;37,5;3,9732;0,3704;41,8436;209,22
2100007400;Código 1530 Barrel Strength Tequila;;6;6;14/12/2021;6;50;12,62;5,5176;0,5003;18,6379;111,83
2100007295;Código 1530 Blanco Tequila;;1;1;07/12/2021;1;57;37,05;3,696;0,6317;41,3777;41,38
2100007312;Código 1530 Blanco Tequila;;6;6;13/09/2021;1;142;18,9;3,696;0,7872;23,3832;140,3
2100007231;Código 1530 Origen Tequila;;6;6;24/01/2022;6;9;18,9;3,696;0,7872;23,3832;140,3
2100007229;Código 1530 Reposado;;4;4;26/10/2021;4;99;31,49;3,696;0,4837;35,6697;142,68
2100007228;Código 1530 Rosa Tequila;;1;1;23/11/2021;1;71;14,9298;3,7237;0,4851;19,1386;19,14
1004146;Compass Box Hedonism;;1;1;23/11/2021;1;71;17,5;3,7237;0,4789;21,7026;21,7
1006829;Connemara 12 Year Old Peated Whiskey;;1;1;08/12/2020;1;421;88,09;4,7863;2;94,8763;94,88
1006856;Connemara Peated;;1;1;08/12/2020;1;421;93,95;4,7678;23,75;122,4678;122,47
1021935;Convalmore 16 Year Old 1981 First Cask (Tasting sample);;16;16;06/12/2021;16;58;38,77;4,657;0,6145;44,0415;704,66
1022747;Copper & Kings Butchertown Brandy;;18;18;06/12/2021;18;58;49,41;4,8048;0,6145;54,8293;986,93
1024026;Corn Trooper United Craft Bourbon;;97;97;08/03/2021;6;331;13,2775;4,851;0,8388;18,9673;1.839,83
1007443;Cotswolds Dry Gin;;97;97;06/12/2021;91;58;13,2775;4,851;0,8388;18,9673;1.839,83
1021962;Cragganmore 14 Year Old;;6;6;24/01/2022;6;9;16,9;3,696;1,3942;21,9902;131,94
2100005943;Cragganmore 2007 Distillers Edition 2019;;6;6;24/01/2022;6;9;43,5;3,696;1,3942;48,5902;291,54
1007422;Craigellachie 13 Year Old;;6;6;24/01/2022;6;9;10,75;3,696;1,3942;15,8402;95,04
1021530;Crown Royal Northern Harvest Rye;;2;2;05/04/2017;2;1764;55,3976;0,3736;12,14;67,9112;135,82
2100005930;Cubical Premium London Dry Gin;;1;1;31/03/2017;1;1769;8,1864;0,3362;13,4796;22,0022;22
1021527;D'Aincourt Cognac Extra;;2;2;09/03/2021;2;330;34,9;3,696;0,4978;39,0938;78,19
1023369;D'Aincourt Cognac Extra (Wooden Box);;3;3;28/12/2021;3;36;29,9;3,696;0,3704;33,9664;101,9
1021528;D'Aincourt Cognac Premier Cru;;1;1;;;;76,3;3,5112;0;79,8112;79,81
1021526;D'Aincourt Cognac Rare XO;;1;1;;;;93,57;4,0656;0;97,6356;97,64
1021484;Dalwhinnie Winter's Gold;;15;15;15/12/2021;15;49;17,4888;3,5112;0;21;315
2100007340;Davidoff VSOP Cognac (1L);;6;6;15/12/2021;6;49;26,2888;3,5112;0;29,8;178,8
1005418;Deanston 12 Year Old;;1;1;;;;195,3;3,5112;0;198,8112;198,81
1016474;Deanston Virgin Oak;;1;1;;;;40,3;3,5112;0;43,8112;43,81
1021578;Deer, Bear & Moose Arran 1996;;1;1;15/12/2021;11;49;35,6;3,234;0;38,834;38,83
1022240;Deer, Bear & Moose Auchroisk 1998;;7;7;21/04/2021;2;287;40,2026;3,9732;0,5806;44,7564;313,29
1021512;Deer, Bear & Moose Ben Nevis 1997;;7;7;12/11/2021;6;82;40,2026;3,9732;0,5806;44,7564;313,29
1021641;Deer, Bear & Moose Bourbon Lot 1;;12;12;22/07/2020;3;560;32,5915;3,696;0,412;36,6995;440,39
1024404;Deer, Bear & Moose Bruichladdich 2006 (700 ml);;12;12;30/09/2020;4;490;32,5915;3,696;0,412;36,6995;440,39
1021920;Deer, Bear & Moose Bunnahabhain 1989;;12;12;31/05/2021;5;247;32,5915;3,696;0,412;36,6995;440,39
1023101;Deer, Bear & Moose Craigellachie 2006 (700ml);;10;10;23/11/2020;1;436;11,6546;3,696;0,4799;15,8305;158,31
1023202;Deer, Bear & Moose Dalmore 2004 (700ml);;10;10;14/12/2021;9;50;11,6546;3,696;0,4799;15,8305;158,31
1024049;Deer, Bear & Moose Glen Keith 1993 (700 ml);;1;1;31/03/2017;1;1769;17,3128;0,2732;12,14;29,726;29,73
1022167;Deer, Bear & Moose Glentauchers 1996;;61;61;02/04/2020;61;671;25,15;6,138;8,2044;39,4924;2.409,04
2100006968;Deer, Bear & Moose Highland 2000;;43;43;04/03/2021;43;335;23,97;4,9995;7,33;36,2995;1.560,88
1022494;Deer, Bear & Moose Inchgower 1995 (700ml);;2;2;06/09/2021;2;149;18,5;4,2504;0,8004;23,5508;47,1
1023659;Deer, Bear & Moose Inchmurrin 1998 (700ml);;1;1;29/05/2017;1;1710;65;4,389;11,7763;81,1653;81,17
1021579;Deer, Bear & Moose Invergordon 1972;;3;3;31/05/2021;3;247;29,725;3,696;0,4896;33,9106;101,73
1023572;Deer, Bear & Moose Linkwood 1992;;5;5;23/11/2021;5;71;24,4;4,2504;0,4789;29,1293;145,65
2100006205;Deer, Bear & Moose Linkwood 2009;;2;2;03/01/2022;2;30;25,65;5,94;0,7075;32,2975;64,6
1022656;Deer, Bear & Moose Orkney Island 2002 (700ml);;2;2;31/05/2021;2;247;15,1;3,696;0,3277;19,1237;38,25
1021879;Deer, Bear & Moose Speysider 1996;;4;4;13/12/2016;2;1877;273,0125;3,696;11,0375;287,746;1.150,98
1022493;Deer, Bear & Moose Tamdhu 1999;;4;4;21/10/2019;2;835;273,0125;3,696;11,0375;287,746;1.150,98
1023496;Deer, Bear & Moose The Gentlemen;;2;2;21/10/2019;2;835;360;3,696;11,5;375,196;750,39
1021511;Deer, Bear & Moose Tobermory 1995;;2;2;21/10/2019;2;835;800;3,696;11,5;815,196;1.630,39
1007381;Delord Bas Armagnac 25 Year Old;;1;1;21/10/2019;1;835;180;3,696;11,5;195,196;195,2
2100007350;Delpech Fougerat VS Cognac;;3;3;28/12/2021;3;36;22,95;3,9732;0,3704;27,2936;81,88
2100007349;Delpech Fougerat VSOP Cognac;;1;1;14/12/2021;1;50;28,5;5,28;0,5145;34,2945;34,29
2100007323;Delpech Fougerat XO Cognac;;18;18;05/11/2021;18;89;22,2449;4,2781;0,535;27,058;487,04
2100007435;Dictador 10 Year Old Rum;;19;19;28/12/2021;19;36;13;4,2781;0,4065;17,6846;336,01
1007242;Dictador 20 Year Old Solera System Rum;;4;4;06/10/2016;4;1945;41,0624;4,7586;3,309;49,13;196,52
1009605;Dictador Premium Colombian Aged Gin; Ortodoxy;4;4;26/10/2017;4;1560;49,7;4,9342;0,9703;55,6045;222,42
1022441;Dingle Original Gin;;6;6;19/09/2016;6;1962;43,51;4,9342;1,684;50,1282;300,77
2100006102;Dingle Single Malt 2021 Release;;8;8;;;;31,3507;4,3058;0;35,6565;285,25
1024418;Dingle Single Malt Batch No.5;;8;8;10/03/2021;8;329;97,96;6,2568;1,1271;105,3439;842,75
2100006563;Diplomatico Mantuano;;2;2;27/03/2017;2;1773;77,47;4,121;0;81,591;163,18
1023741;Diplomatico N°2 Barbet Rum;;11;11;10/04/2019;11;1029;33,7416;5,4331;1,25;40,4247;444,67
1003518;Diplomático Reserva Exclusiva;;11;11;11/06/2019;11;967;47;5,3038;0;52,3038;575,34
1023453;Domaine Tariquet Bas;Armagnac XO;6;6;08/03/2021;6;331;100,54;5,2576;1,1271;106,9247;641,55
2100006022;Don Papa Baroko Rum;;4;4;05/09/2017;4;1611;38,6161;4,9064;1,4524;44,9749;179,9
1007375;Don Papa Small Batch Rum;;20;20;06/12/2021;20;58;63,44;5,5935;0,6145;69,648;1.392,96
1007209;Dos Maderas PX 5YO + 5YO Rum;;10;10;10/04/2018;10;1394;64,09;4,814;3,9959;72,8999;729
2100006567;Drebbel Small Batch London Gin;;18;18;31/03/2020;18;673;75,96;4,6154;5,6829;86,2583;1.552,65
2100007434;Dutch Head The Bastard Edition;;1;1;19/09/2016;1;1962;82,15;4,5923;1;87,7423;87,74
1022514;Eagle Rare 10 Year Old;;13;13;31/03/2020;13;673;75,96;4,888;5,6829;86,5309;1.124,90
2100006197;Eagle Rare 10 Year Old Single Barrel;;9;9;12/07/2021;9;205;40,96;6,2568;7,1356;54,3524;489,17
1022364;Eagle Rare 17 Year Old Fall 2010 Release (Tasting Sample);;19;19;17/08/2018;19;1265;46,0369;5,4054;3,2653;54,7076;1.039,44
1021965;Edinburgh Festival 15 Year Old;;6;6;13/02/2017;6;1815;36,58;4,62;0;41,2;247,2
1003431;Edinburgh Gin;;9;9;10/04/2018;9;1394;53,85;4,9064;3,9959;62,7523;564,77
1003559;El Dorado 15 Year Old;;12;12;31/03/2020;12;673;86,72;4,6827;6,25;97,6527;1.171,83
1003497;El Dorado 21 Year Old Special Reserve;;4;4;19/09/2016;4;1962;49,19;5,1652;1,684;56,0392;224,16
1018694;El Espolon Tequila Blanco;;5;5;23/12/2021;5;41;37,4205;3,696;0;41,1165;205,58
1006950;El Jimador Reposado Tequila;;87;87;14/12/2021;87;50;12;3,696;0,928;16,624;1.446,29
2100007438;El Libertad 8 Year Old Sherry Spiced Rum;;85;85;14/12/2021;85;50;13,5;3,696;0,928;18,124;1.540,54
2100007436;El Libertad Flavor of Origin Rum;;18;18;14/12/2021;18;50;29;3,696;0,928;33,624;605,23
1007230;Elephant Gin;;11;11;28/12/2021;11;36;15,5;3,696;0,3704;19,5664;215,23
2100006081;Elijah Craig Small Batch Bourbon;;5;5;24/01/2022;5;9;25,5;3,696;0,7872;29,9832;149,92
1022573;Emperor Private Collection Château Pape Clément Finish Rum;;1;1;10/11/2021;1;84;15,35;3,9732;0,4848;19,808;19,81
1024381;Empirical Ayuuk;;50;50;21/07/2021;50;196;14,5;3,927;0,525;18,952;947,6
1024382;Empirical The Plum, I Suppose;;72;72;21/07/2021;72;196;14,5;4,2781;0,525;19,3031;1.389,82
1022935;Etsu Japanese Gin;;213;213;09/11/2021;215;85;14,5;4,2966;1,1054;19,902;4.239,13
2100006562;Euphoria 80 Absinth;;4;4;28/12/2021;4;36;11,95;3,696;0,391;16,037;64,15
1023402;Evan Williams Single Barrel Bourbon Vintage 2003;;1;1;29/12/2021;1;35;36,5;4,653;0,3704;41,5234;41,52
1016210;Evan Williams Single Barrel Bourbon Vintage 2011;;2;2;28/12/2021;8;36;22,85;3,696;0,3704;26,9164;53,83
2100006769;Ezra Brooks Black Label Kentucky Straight Bourbon Whiskey;;6;6;23/12/2021;7;41;37,6485;3,696;0;41,3445;248,07
1019643;Facundo Eximo Rum;;2;2;31/05/2021;2;247;43,25;3,696;0,3277;47,2737;94,55
2100005975;Farthofer Bio;Nackthafer 2016;1;1;28/04/2021;2;280;23,7513;3,696;0,2804;27,7277;27,73
1021700;Faustino V Reserva 1970 Rioja;;1;1;06/09/2021;7;149;23,7513;3,696;0,2804;27,7277;27,73
1022490;Few Delilah's 23rd Anniversary Bottling (Tasting Sample);;9;9;07/12/2021;3;57;19,8467;3,696;0,739;24,2817;218,54
1007483;FEW Straight Bourbon Whiskey;;9;9;24/01/2022;6;9;19,8467;3,696;0,739;24,2817;218,54
1007352;Filliers Dry Gin 28;;5;5;14/09/2021;5;141;11,3333;3,696;0;15,0293;75,15
2100006236;Finca El Cipres Natural Coffee Bag;;6;6;28/12/2021;6;36;16,75;3,696;0,3704;20,8164;124,9
1005226;Finlaggan Cask Strength;;6;6;13/09/2021;1;142;20,9925;4,158;0,6909;25,8414;155,05
